"","uid","species_group","cover"
"675","HM.4.B.67.2016","horsetail",0
"676","HM.4.B.67.2016","moss",0
"677","HM.4.B.67.2016","rush",67
"678","HM.4.B.67.2016","sedge",8
"679","HM.4.B.67.2016","woodrush",0
"680","HM.4.B.73.2017","grass",63
"681","HM.4.B.73.2017","herb",66
"682","HM.4.B.73.2017","horsetail",1
"683","HM.4.B.73.2017","moss",0
"684","HM.4.B.73.2017","rush",2
"685","HM.4.B.73.2017","sedge",2
"686","HM.4.B.73.2017","woodrush",0
"687","HM.4.B.9.2016","grass",59
"688","HM.4.B.9.2016","herb",50
"689","HM.4.B.9.2016","horsetail",0
"690","HM.4.B.9.2016","moss",0
"691","HM.4.B.9.2016","rush",34
"692","HM.4.B.9.2016","sedge",1
"693","HM.4.B.9.2016","woodrush",0
"694","HM.4.C.19.2016","grass",64
"695","HM.4.C.19.2016","herb",48
"696","HM.4.C.19.2016","horsetail",0
"697","HM.4.C.19.2016","moss",0
"698","HM.4.C.19.2016","rush",0
"699","HM.4.C.19.2016","sedge",4
"700","HM.4.C.19.2016","woodrush",0
"701","HM.4.C.2.2016","grass",71
"702","HM.4.C.2.2016","herb",69
"703","HM.4.C.2.2016","horsetail",0
"704","HM.4.C.2.2016","moss",0
"705","HM.4.C.2.2016","rush",20
"706","HM.4.C.2.2016","sedge",14
"707","HM.4.C.2.2016","woodrush",0
"708","HM.4.C.24.2017","grass",61
"709","HM.4.C.24.2017","herb",27
"710","HM.4.C.24.2017","horsetail",0
"711","HM.4.C.24.2017","moss",0
"712","HM.4.C.24.2017","rush",16
"713","HM.4.C.24.2017","sedge",1
"714","HM.4.C.24.2017","woodrush",0
"715","HM.4.C.38.2016","grass",64
"716","HM.4.C.38.2016","herb",76
"717","HM.4.C.38.2016","horsetail",0
"718","HM.4.C.38.2016","moss",0
"719","HM.4.C.38.2016","rush",1
"720","HM.4.C.38.2016","sedge",3
"721","HM.4.C.38.2016","woodrush",0
"722","HM.4.C.58.2015","grass",81
"723","HM.4.C.58.2015","herb",105
"724","HM.4.C.58.2015","horsetail",0
"725","HM.4.C.58.2015","moss",0
"726","HM.4.C.58.2015","rush",12
"727","HM.4.C.58.2015","sedge",4
"728","HM.4.C.58.2015","woodrush",0
"729","HM.4.C.65.2015","grass",92
"730","HM.4.C.65.2015","herb",84
"731","HM.4.C.65.2015","horsetail",0
"732","HM.4.C.65.2015","moss",0
"733","HM.4.C.65.2015","rush",12
"734","HM.4.C.65.2015","sedge",8
"735","HM.4.C.65.2015","woodrush",0
"736","HM.4.C.67.2017","grass",39
"737","HM.4.C.67.2017","herb",66
"738","HM.4.C.67.2017","horsetail",0
"739","HM.4.C.67.2017","moss",0
"740","HM.4.C.67.2017","rush",7
"741","HM.4.C.67.2017","sedge",1
"742","HM.4.C.67.2017","woodrush",0
"743","HM.4.C.73.2015","grass",66
"744","HM.4.C.73.2015","herb",67
"745","HM.4.C.73.2015","horsetail",0
"746","HM.4.C.73.2015","moss",0
"747","HM.4.C.73.2015","rush",7
"748","HM.4.C.73.2015","sedge",2
"749","HM.4.C.73.2015","woodrush",0
"750","HM.4.C.9.2017","grass",20
"751","HM.4.C.9.2017","herb",42
"752","HM.4.C.9.2017","horsetail",0
"753","HM.4.C.9.2017","moss",0
"754","HM.4.C.9.2017","rush",3
"755","HM.4.C.9.2017","sedge",14
"756","HM.4.C.9.2017","woodrush",0
"757","HM.5.A.10.2015","grass",35
"758","HM.5.A.10.2015","herb",70
"759","HM.5.A.10.2015","horsetail",0
"760","HM.5.A.10.2015","moss",2
"761","HM.5.A.10.2015","rush",20
"762","HM.5.A.10.2015","sedge",2
"763","HM.5.A.10.2015","woodrush",0
"764","HM.5.A.10.2017","grass",22
"765","HM.5.A.10.2017","herb",57
"766","HM.5.A.10.2017","horsetail",0
"767","HM.5.A.10.2017","moss",0
"768","HM.5.A.10.2017","rush",7
"769","HM.5.A.10.2017","sedge",1
"770","HM.5.A.10.2017","woodrush",0
"771","HM.5.A.14.2016","grass",68
"772","HM.5.A.14.2016","herb",74
"773","HM.5.A.14.2016","horsetail",0
"774","HM.5.A.14.2016","moss",0
"775","HM.5.A.14.2016","rush",12
"776","HM.5.A.14.2016","sedge",5
"777","HM.5.A.14.2016","woodrush",0
"778","HM.5.A.28.2016","grass",51
"779","HM.5.A.28.2016","herb",50
"780","HM.5.A.28.2016","horsetail",0
"781","HM.5.A.28.2016","moss",0
"782","HM.5.A.28.2016","rush",8
"783","HM.5.A.28.2016","sedge",5
"784","HM.5.A.28.2016","woodrush",0
"785","HM.5.A.29.2017","grass",40
"786","HM.5.A.29.2017","herb",65
"787","HM.5.A.29.2017","horsetail",0
"788","HM.5.A.29.2017","moss",0
"789","HM.5.A.29.2017","rush",7
"790","HM.5.A.29.2017","sedge",1
"791","HM.5.A.29.2017","woodrush",0
"792","HM.5.A.41.2016","grass",60
"793","HM.5.A.41.2016","herb",45
"794","HM.5.A.41.2016","horsetail",0
"795","HM.5.A.41.2016","moss",0
"796","HM.5.A.41.2016","rush",7
"797","HM.5.A.41.2016","sedge",15
"798","HM.5.A.41.2016","woodrush",0
"799","HM.5.A.78.2015","grass",26
"800","HM.5.A.78.2015","herb",49
"801","HM.5.A.78.2015","horsetail",0
"802","HM.5.A.78.2015","moss",1
"803","HM.5.A.78.2015","rush",16
"804","HM.5.A.78.2015","sedge",0
"805","HM.5.A.78.2015","woodrush",0
"806","HM.5.A.80.2017","grass",34
"807","HM.5.A.80.2017","herb",52
"808","HM.5.A.80.2017","horsetail",0
"809","HM.5.A.80.2017","moss",0
"810","HM.5.A.80.2017","rush",7
"811","HM.5.A.80.2017","sedge",2
"812","HM.5.A.80.2017","woodrush",0
"813","HM.5.A.83.2015","grass",47
"814","HM.5.A.83.2015","herb",88
"815","HM.5.A.83.2015","horsetail",0
"816","HM.5.A.83.2015","moss",0
"817","HM.5.A.83.2015","rush",23
"818","HM.5.A.83.2015","sedge",0
"819","HM.5.A.83.2015","woodrush",0
"820","HM.5.B.10.2015","grass",64
"821","HM.5.B.10.2015","herb",75
"822","HM.5.B.10.2015","horsetail",0
"823","HM.5.B.10.2015","moss",0
"824","HM.5.B.10.2015","rush",19
"825","HM.5.B.10.2015","sedge",14
"826","HM.5.B.10.2015","woodrush",0
"827","HM.5.B.10.2016","grass",64
"828","HM.5.B.10.2016","herb",57
"829","HM.5.B.10.2016","horsetail",0
"830","HM.5.B.10.2016","moss",0
"831","HM.5.B.10.2016","rush",34
"832","HM.5.B.10.2016","sedge",16
"833","HM.5.B.10.2016","woodrush",0
"834","HM.5.B.14.2017","grass",62
"835","HM.5.B.14.2017","herb",69
"836","HM.5.B.14.2017","horsetail",0
"837","HM.5.B.14.2017","moss",0
"838","HM.5.B.14.2017","rush",3
"839","HM.5.B.14.2017","sedge",14
"840","HM.5.B.14.2017","woodrush",0
"841","HM.5.B.28.2017","grass",27
"842","HM.5.B.28.2017","herb",48
"843","HM.5.B.28.2017","horsetail",0
"844","HM.5.B.28.2017","moss",0
"845","HM.5.B.28.2017","rush",1
"846","HM.5.B.28.2017","sedge",1
"847","HM.5.B.28.2017","woodrush",0
"848","HM.5.B.29.2015","grass",72
"849","HM.5.B.29.2015","herb",70
"850","HM.5.B.29.2015","horsetail",0
"851","HM.5.B.29.2015","moss",0
"852","HM.5.B.29.2015","rush",3
"853","HM.5.B.29.2015","sedge",4
"854","HM.5.B.29.2015","woodrush",0
"855","HM.5.B.41.2017","grass",38
"856","HM.5.B.41.2017","herb",37
"857","HM.5.B.41.2017","horsetail",0
"858","HM.5.B.41.2017","moss",0
"859","HM.5.B.41.2017","rush",37
"860","HM.5.B.41.2017","sedge",14
"861","HM.5.B.41.2017","woodrush",0
"862","HM.5.B.78.2016","grass",71
"863","HM.5.B.78.2016","herb",85
"864","HM.5.B.78.2016","horsetail",1
"865","HM.5.B.78.2016","moss",0
"866","HM.5.B.78.2016","rush",13
"867","HM.5.B.78.2016","sedge",2
"868","HM.5.B.78.2016","woodrush",0
"869","HM.5.B.80.2015","grass",58
"870","HM.5.B.80.2015","herb",73
"871","HM.5.B.80.2015","horsetail",1
"872","HM.5.B.80.2015","moss",0
"873","HM.5.B.80.2015","rush",2
"874","HM.5.B.80.2015","sedge",17
"875","HM.5.B.80.2015","woodrush",0
"876","HM.5.B.83.2016","grass",38
"877","HM.5.B.83.2016","herb",82
"878","HM.5.B.83.2016","horsetail",1
"879","HM.5.B.83.2016","moss",0
"880","HM.5.B.83.2016","rush",8
"881","HM.5.B.83.2016","sedge",2
"882","HM.5.B.83.2016","woodrush",0
"883","HM.5.C.10.2016","grass",51
"884","HM.5.C.10.2016","herb",81
"885","HM.5.C.10.2016","horsetail",0
"886","HM.5.C.10.2016","moss",0
"887","HM.5.C.10.2016","rush",12
"888","HM.5.C.10.2016","sedge",3
"889","HM.5.C.10.2016","woodrush",1
"890","HM.5.C.10.2017","grass",28
"891","HM.5.C.10.2017","herb",77
"892","HM.5.C.10.2017","horsetail",0
"893","HM.5.C.10.2017","moss",0
"894","HM.5.C.10.2017","rush",12
"895","HM.5.C.10.2017","sedge",17
"896","HM.5.C.10.2017","woodrush",0
"897","HM.5.C.14.2015","grass",43
"898","HM.5.C.14.2015","herb",65
"899","HM.5.C.14.2015","horsetail",0
"900","HM.5.C.14.2015","moss",0
"901","HM.5.C.14.2015","rush",0
"902","HM.5.C.14.2015","sedge",10
"903","HM.5.C.14.2015","woodrush",0
"904","HM.5.C.28.2015","grass",72
"905","HM.5.C.28.2015","herb",71
"906","HM.5.C.28.2015","horsetail",0
"907","HM.5.C.28.2015","moss",0
"908","HM.5.C.28.2015","rush",16
"909","HM.5.C.28.2015","sedge",6
"910","HM.5.C.28.2015","woodrush",0
"911","HM.5.C.29.2016","grass",56
"912","HM.5.C.29.2016","herb",52
"913","HM.5.C.29.2016","horsetail",0
"914","HM.5.C.29.2016","moss",0
"915","HM.5.C.29.2016","rush",16
"916","HM.5.C.29.2016","sedge",4
"917","HM.5.C.29.2016","woodrush",0
"918","HM.5.C.41.2015","grass",44
"919","HM.5.C.41.2015","herb",69
"920","HM.5.C.41.2015","horsetail",0
"921","HM.5.C.41.2015","moss",0
"922","HM.5.C.41.2015","rush",30
"923","HM.5.C.41.2015","sedge",7
"924","HM.5.C.41.2015","woodrush",0
"925","HM.5.C.78.2017","grass",29
"926","HM.5.C.78.2017","herb",67
"927","HM.5.C.78.2017","horsetail",1
"928","HM.5.C.78.2017","moss",0
"929","HM.5.C.78.2017","rush",16
"930","HM.5.C.78.2017","sedge",16
"931","HM.5.C.78.2017","woodrush",0
"932","HM.5.C.80.2016","grass",33
"933","HM.5.C.80.2016","herb",43
"934","HM.5.C.80.2016","horsetail",1
"935","HM.5.C.80.2016","moss",0
"936","HM.5.C.80.2016","rush",20
"937","HM.5.C.80.2016","sedge",16
"938","HM.5.C.80.2016","woodrush",0
"939","HM.5.C.83.2017","grass",62
"940","HM.5.C.83.2017","herb",85
"941","HM.5.C.83.2017","horsetail",0
"942","HM.5.C.83.2017","moss",0
"943","HM.5.C.83.2017","rush",12
"944","HM.5.C.83.2017","sedge",16
"945","HM.5.C.83.2017","woodrush",0
"946","HM.6.A.13.2015","grass",39
"947","HM.6.A.13.2015","herb",61
"948","HM.6.A.13.2015","horsetail",0
"949","HM.6.A.13.2015","moss",1
"950","HM.6.A.13.2015","rush",30
"951","HM.6.A.13.2015","sedge",17
"952","HM.6.A.13.2015","woodrush",0
"953","HM.6.A.47.2017","grass",25
"954","HM.6.A.47.2017","herb",86
"955","HM.6.A.47.2017","horsetail",0
"956","HM.6.A.47.2017","moss",0
"957","HM.6.A.47.2017","rush",23
"958","HM.6.A.47.2017","sedge",19
"959","HM.6.A.47.2017","woodrush",0
"960","HM.6.A.48.2017","grass",41
"961","HM.6.A.48.2017","herb",92
"962","HM.6.A.48.2017","horsetail",0
"963","HM.6.A.48.2017","moss",0
"964","HM.6.A.48.2017","rush",16
"965","HM.6.A.48.2017","sedge",19
"966","HM.6.A.48.2017","woodrush",0
"967","HM.6.A.63.2016","grass",60
"968","HM.6.A.63.2016","herb",58
"969","HM.6.A.63.2016","horsetail",0
"970","HM.6.A.63.2016","moss",0
"971","HM.6.A.63.2016","rush",20
"972","HM.6.A.63.2016","sedge",8
"973","HM.6.A.63.2016","woodrush",0
"974","HM.6.A.79.2016","grass",73
"975","HM.6.A.79.2016","herb",88
"976","HM.6.A.79.2016","horsetail",0
"977","HM.6.A.79.2016","moss",0
"978","HM.6.A.79.2016","rush",23
"979","HM.6.A.79.2016","sedge",4
"980","HM.6.A.79.2016","woodrush",0
"981","HM.6.A.84.2015","grass",46
"982","HM.6.A.84.2015","herb",51
"983","HM.6.A.84.2015","horsetail",0
"984","HM.6.A.84.2015","moss",1
"985","HM.6.A.84.2015","rush",16
"986","HM.6.A.84.2015","sedge",3
"987","HM.6.A.84.2015","woodrush",0
"988","HM.6.A.85.2015","grass",36
"989","HM.6.A.85.2015","herb",70
"990","HM.6.A.85.2015","horsetail",0
"991","HM.6.A.85.2015","moss",0
"992","HM.6.A.85.2015","rush",20
"993","HM.6.A.85.2015","sedge",2
"994","HM.6.A.85.2015","woodrush",1
"995","HM.6.A.86.2017","grass",42
"996","HM.6.A.86.2017","herb",83
"997","HM.6.A.86.2017","horsetail",0
"998","HM.6.A.86.2017","moss",0
"999","HM.6.A.86.2017","rush",30
"1000","HM.6.A.86.2017","sedge",14
"1001","HM.6.A.86.2017","woodrush",0
"1002","HM.6.A.96.2016","grass",72
"1003","HM.6.A.96.2016","herb",49
"1004","HM.6.A.96.2016","horsetail",0
"1005","HM.6.A.96.2016","moss",0
"1006","HM.6.A.96.2016","rush",12
"1007","HM.6.A.96.2016","sedge",2
"1008","HM.6.A.96.2016","woodrush",0
"1009","HM.6.B.13.2016","grass",64
"1010","HM.6.B.13.2016","herb",62
"1011","HM.6.B.13.2016","horsetail",1
"1012","HM.6.B.13.2016","moss",0
"1013","HM.6.B.13.2016","rush",22
"1014","HM.6.B.13.2016","sedge",2
"1015","HM.6.B.13.2016","woodrush",0
"1016","HM.6.B.3.2017","grass",77
"1017","HM.6.B.3.2017","herb",84
"1018","HM.6.B.3.2017","horsetail",1
"1019","HM.6.B.3.2017","moss",0
"1020","HM.6.B.3.2017","rush",2
"1021","HM.6.B.3.2017","sedge",15
"1022","HM.6.B.3.2017","woodrush",1
"1023","HM.6.B.79.2017","grass",37
"1024","HM.6.B.79.2017","herb",100
"1025","HM.6.B.79.2017","horsetail",0
"1026","HM.6.B.79.2017","moss",0
"1027","HM.6.B.79.2017","rush",28
"1028","HM.6.B.79.2017","sedge",6
"1029","HM.6.B.79.2017","woodrush",0
"1030","HM.6.B.84.2016","grass",70
"1031","HM.6.B.84.2016","herb",103
"1032","HM.6.B.84.2016","horsetail",1
"1033","HM.6.B.84.2016","moss",0
"1034","HM.6.B.84.2016","rush",12
"1035","HM.6.B.84.2016","sedge",4
"1036","HM.6.B.84.2016","woodrush",0
"1037","HM.6.B.85.2016","grass",78
"1038","HM.6.B.85.2016","herb",63
"1039","HM.6.B.85.2016","horsetail",0
"1040","HM.6.B.85.2016","moss",0
"1041","HM.6.B.85.2016","rush",4
"1042","HM.6.B.85.2016","sedge",2
"1043","HM.6.B.85.2016","woodrush",0
"1044","HM.6.B.86.2015","grass",69
"1045","HM.6.B.86.2015","herb",73
"1046","HM.6.B.86.2015","horsetail",0
"1047","HM.6.B.86.2015","moss",0
"1048","HM.6.B.86.2015","rush",7
"1049","HM.6.B.86.2015","sedge",6
"1050","HM.6.B.86.2015","woodrush",0
"1051","HM.6.B.96.2017","grass",68
"1052","HM.6.B.96.2017","herb",63
"1053","HM.6.B.96.2017","horsetail",0
"1054","HM.6.B.96.2017","moss",0
"1055","HM.6.B.96.2017","rush",23
"1056","HM.6.B.96.2017","sedge",19
"1057","HM.6.B.96.2017","woodrush",0
"1058","HM.6.B.97.2015","grass",63
"1059","HM.6.B.97.2015","herb",60
"1060","HM.6.B.97.2015","horsetail",0
"1061","HM.6.B.97.2015","moss",0
"1062","HM.6.B.97.2015","rush",3
"1063","HM.6.B.97.2015","sedge",7
"1064","HM.6.B.97.2015","woodrush",0
"1065","HM.6.B.98.2015","grass",68
"1066","HM.6.B.98.2015","herb",60
"1067","HM.6.B.98.2015","horsetail",0
"1068","HM.6.B.98.2015","moss",0
"1069","HM.6.B.98.2015","rush",6
"1070","HM.6.B.98.2015","sedge",7
"1071","HM.6.B.98.2015","woodrush",0
"1072","HM.6.C.13.2017","grass",47
"1073","HM.6.C.13.2017","herb",73
"1074","HM.6.C.13.2017","horsetail",1
"1075","HM.6.C.13.2017","moss",0
"1076","HM.6.C.13.2017","rush",20
"1077","HM.6.C.13.2017","sedge",14
"1078","HM.6.C.13.2017","woodrush",0
"1079","HM.6.C.3.2015","grass",43
"1080","HM.6.C.3.2015","herb",60
"1081","HM.6.C.3.2015","horsetail",0
"1082","HM.6.C.3.2015","moss",3
"1083","HM.6.C.3.2015","rush",21
"1084","HM.6.C.3.2015","sedge",14
"1085","HM.6.C.3.2015","woodrush",0
"1086","HM.6.C.47.2016","grass",27
"1087","HM.6.C.47.2016","herb",45
"1088","HM.6.C.47.2016","horsetail",0
"1089","HM.6.C.47.2016","moss",0
"1090","HM.6.C.47.2016","rush",29
"1091","HM.6.C.47.2016","sedge",5
"1092","HM.6.C.47.2016","woodrush",0
"1093","HM.6.C.48.2016","grass",62
"1094","HM.6.C.48.2016","herb",65
"1095","HM.6.C.48.2016","horsetail",0
"1096","HM.6.C.48.2016","moss",0
"1097","HM.6.C.48.2016","rush",20
"1098","HM.6.C.48.2016","sedge",5
"1099","HM.6.C.48.2016","woodrush",0
"1100","HM.6.C.79.2015","grass",39
"1101","HM.6.C.79.2015","herb",41
"1102","HM.6.C.79.2015","horsetail",0
"1103","HM.6.C.79.2015","moss",4
"1104","HM.6.C.79.2015","rush",29
"1105","HM.6.C.79.2015","sedge",15
"1106","HM.6.C.79.2015","woodrush",1
"1107","HM.6.C.84.2017","grass",59
"1108","HM.6.C.84.2017","herb",72
"1109","HM.6.C.84.2017","horsetail",0
"1110","HM.6.C.84.2017","moss",0
"1111","HM.6.C.84.2017","rush",21
"1112","HM.6.C.84.2017","sedge",14
"1113","HM.6.C.84.2017","woodrush",0
"1114","HM.6.C.85.2017","grass",61
"1115","HM.6.C.85.2017","herb",76
"1116","HM.6.C.85.2017","horsetail",0
"1117","HM.6.C.85.2017","moss",0
"1118","HM.6.C.85.2017","rush",37
"1119","HM.6.C.85.2017","sedge",15
"1120","HM.6.C.85.2017","woodrush",0
"1121","HM.6.C.86.2016","grass",59
"1122","HM.6.C.86.2016","herb",76
"1123","HM.6.C.86.2016","horsetail",0
"1124","HM.6.C.86.2016","moss",0
"1125","HM.6.C.86.2016","rush",12
"1126","HM.6.C.86.2016","sedge",3
"1127","HM.6.C.86.2016","woodrush",0
"1128","HM.6.C.96.2015","grass",22
"1129","HM.6.C.96.2015","herb",75
"1130","HM.6.C.96.2015","horsetail",0
"1131","HM.6.C.96.2015","moss",3
"1132","HM.6.C.96.2015","rush",33
"1133","HM.6.C.96.2015","sedge",14
"1134","HM.6.C.96.2015","woodrush",0
"1135","HM.7.A.17.2017","grass",29
"1136","HM.7.A.17.2017","herb",79
"1137","HM.7.A.17.2017","horsetail",0
"1138","HM.7.A.17.2017","moss",0
"1139","HM.7.A.17.2017","rush",16
"1140","HM.7.A.17.2017","sedge",14
"1141","HM.7.A.17.2017","woodrush",0
"1142","HM.7.A.24.2016","grass",25
"1143","HM.7.A.24.2016","herb",44
"1144","HM.7.A.24.2016","horsetail",0
"1145","HM.7.A.24.2016","moss",0
"1146","HM.7.A.24.2016","rush",12
"1147","HM.7.A.24.2016","sedge",5
"1148","HM.7.A.24.2016","woodrush",0
"1149","HM.7.A.24.2017","grass",30
"1150","HM.7.A.24.2017","herb",79
"1151","HM.7.A.24.2017","horsetail",0
"1152","HM.7.A.24.2017","moss",0
"1153","HM.7.A.24.2017","rush",22
"1154","HM.7.A.24.2017","sedge",15
"1155","HM.7.A.24.2017","woodrush",0
"1156","HM.7.A.33.2017","grass",31
"1157","HM.7.A.33.2017","herb",30
"1158","HM.7.A.33.2017","horsetail",0
"1159","HM.7.A.33.2017","moss",0
"1160","HM.7.A.33.2017","rush",14
"1161","HM.7.A.33.2017","sedge",19
"1162","HM.7.A.33.2017","woodrush",0
"1163","HM.7.A.53.2015","grass",46
"1164","HM.7.A.53.2015","herb",74
"1165","HM.7.A.53.2015","horsetail",0
"1166","HM.7.A.53.2015","moss",0
"1167","HM.7.A.53.2015","rush",20
"1168","HM.7.A.53.2015","sedge",4
"1169","HM.7.A.53.2015","woodrush",0
"1170","HM.7.A.59.2015","grass",36
"1171","HM.7.A.59.2015","herb",53
"1172","HM.7.A.59.2015","horsetail",0
"1173","HM.7.A.59.2015","moss",1
"1174","HM.7.A.59.2015","rush",16
"1175","HM.7.A.59.2015","sedge",2
"1176","HM.7.A.59.2015","woodrush",0
"1177","HM.7.A.63.2016","grass",41
"1178","HM.7.A.63.2016","herb",45
"1179","HM.7.A.63.2016","horsetail",0
"1180","HM.7.A.63.2016","moss",0
"1181","HM.7.A.63.2016","rush",12
"1182","HM.7.A.63.2016","sedge",14
"1183","HM.7.A.63.2016","woodrush",0
"1184","HM.7.A.98.2015","grass",44
"1185","HM.7.A.98.2015","herb",64
"1186","HM.7.A.98.2015","horsetail",0
"1187","HM.7.A.98.2015","moss",1
"1188","HM.7.A.98.2015","rush",23
"1189","HM.7.A.98.2015","sedge",16
"1190","HM.7.A.98.2015","woodrush",1
"1191","HM.7.A.99.2016","grass",47
"1192","HM.7.A.99.2016","herb",33
"1193","HM.7.A.99.2016","horsetail",0
"1194","HM.7.A.99.2016","moss",0
"1195","HM.7.A.99.2016","rush",7
"1196","HM.7.A.99.2016","sedge",5
"1197","HM.7.A.99.2016","woodrush",0
"1198","HM.7.B.17.2015","grass",44
"1199","HM.7.B.17.2015","herb",77
"1200","HM.7.B.17.2015","horsetail",0
"1201","HM.7.B.17.2015","moss",0
"1202","HM.7.B.17.2015","rush",11
"1203","HM.7.B.17.2015","sedge",6
"1204","HM.7.B.17.2015","woodrush",0
"1205","HM.7.B.24.2015","grass",34
"1206","HM.7.B.24.2015","herb",89
"1207","HM.7.B.24.2015","horsetail",0
"1208","HM.7.B.24.2015","moss",0
"1209","HM.7.B.24.2015","rush",16
"1210","HM.7.B.24.2015","sedge",16
"1211","HM.7.B.24.2015","woodrush",0
"1212","HM.7.B.24.2017","grass",46
"1213","HM.7.B.24.2017","herb",67
"1214","HM.7.B.24.2017","horsetail",1
"1215","HM.7.B.24.2017","moss",0
"1216","HM.7.B.24.2017","rush",20
"1217","HM.7.B.24.2017","sedge",15
"1218","HM.7.B.24.2017","woodrush",0
"1219","HM.7.B.33.2015","grass",43
"1220","HM.7.B.33.2015","herb",45
"1221","HM.7.B.33.2015","horsetail",0
"1222","HM.7.B.33.2015","moss",0
"1223","HM.7.B.33.2015","rush",19
"1224","HM.7.B.33.2015","sedge",0
"1225","HM.7.B.33.2015","woodrush",0
"1226","HM.7.B.50.2016","grass",59
"1227","HM.7.B.50.2016","herb",77
"1228","HM.7.B.50.2016","horsetail",0
"1229","HM.7.B.50.2016","moss",0
"1230","HM.7.B.50.2016","rush",19
"1231","HM.7.B.50.2016","sedge",2
"1232","HM.7.B.50.2016","woodrush",0
"1233","HM.7.B.59.2016","grass",59
"1234","HM.7.B.59.2016","herb",61
"1235","HM.7.B.59.2016","horsetail",1
"1236","HM.7.B.59.2016","moss",0
"1237","HM.7.B.59.2016","rush",9
"1238","HM.7.B.59.2016","sedge",14
"1239","HM.7.B.59.2016","woodrush",0
"1240","HM.7.B.63.2017","grass",50
"1241","HM.7.B.63.2017","herb",41
"1242","HM.7.B.63.2017","horsetail",0
"1243","HM.7.B.63.2017","moss",0
"1244","HM.7.B.63.2017","rush",13
"1245","HM.7.B.63.2017","sedge",0
"1246","HM.7.B.63.2017","woodrush",0
"1247","HM.7.B.98.2016","grass",40
"1248","HM.7.B.98.2016","herb",35
"1249","HM.7.B.98.2016","horsetail",0
"1250","HM.7.B.98.2016","moss",0
"1251","HM.7.B.98.2016","rush",41
"1252","HM.7.B.98.2016","sedge",17
"1253","HM.7.B.98.2016","woodrush",0
"1254","HM.7.B.99.2017","grass",45
"1255","HM.7.B.99.2017","herb",61
"1256","HM.7.B.99.2017","horsetail",0
"1257","HM.7.B.99.2017","moss",0
"1258","HM.7.B.99.2017","rush",36
"1259","HM.7.B.99.2017","sedge",15
"1260","HM.7.B.99.2017","woodrush",0
"1261","HM.7.C.17.2016","grass",45
"1262","HM.7.C.17.2016","herb",62
"1263","HM.7.C.17.2016","horsetail",0
"1264","HM.7.C.17.2016","moss",0
"1265","HM.7.C.17.2016","rush",14
"1266","HM.7.C.17.2016","sedge",4
"1267","HM.7.C.17.2016","woodrush",0
"1268","HM.7.C.24.2015","grass",41
"1269","HM.7.C.24.2015","herb",50
"1270","HM.7.C.24.2015","horsetail",0
"1271","HM.7.C.24.2015","moss",0
"1272","HM.7.C.24.2015","rush",23
"1273","HM.7.C.24.2015","sedge",7
"1274","HM.7.C.24.2015","woodrush",0
"1275","HM.7.C.24.2016","grass",81
"1276","HM.7.C.24.2016","herb",78
"1277","HM.7.C.24.2016","horsetail",0
"1278","HM.7.C.24.2016","moss",0
"1279","HM.7.C.24.2016","rush",10
"1280","HM.7.C.24.2016","sedge",14
"1281","HM.7.C.24.2016","woodrush",0
"1282","HM.7.C.33.2016","grass",40
"1283","HM.7.C.33.2016","herb",42
"1284","HM.7.C.33.2016","horsetail",0
"1285","HM.7.C.33.2016","moss",0
"1286","HM.7.C.33.2016","rush",10
"1287","HM.7.C.33.2016","sedge",2
"1288","HM.7.C.33.2016","woodrush",0
"1289","HM.7.C.50.2017","grass",23
"1290","HM.7.C.50.2017","herb",71
"1291","HM.7.C.50.2017","horsetail",0
"1292","HM.7.C.50.2017","moss",0
"1293","HM.7.C.50.2017","rush",11
"1294","HM.7.C.50.2017","sedge",1
"1295","HM.7.C.50.2017","woodrush",0
"1296","HM.7.C.59.2017","grass",14
"1297","HM.7.C.59.2017","herb",40
"1298","HM.7.C.59.2017","horsetail",0
"1299","HM.7.C.59.2017","moss",0
"1300","HM.7.C.59.2017","rush",20
"1301","HM.7.C.59.2017","sedge",14
"1302","HM.7.C.59.2017","woodrush",0
"1303","HM.7.C.63.2015","grass",31
"1304","HM.7.C.63.2015","herb",52
"1305","HM.7.C.63.2015","horsetail",0
"1306","HM.7.C.63.2015","moss",0
"1307","HM.7.C.63.2015","rush",30
"1308","HM.7.C.63.2015","sedge",9
"1309","HM.7.C.63.2015","woodrush",0
"1310","HM.7.C.98.2017","grass",30
"1311","HM.7.C.98.2017","herb",67
"1312","HM.7.C.98.2017","horsetail",0
"1313","HM.7.C.98.2017","moss",0
"1314","HM.7.C.98.2017","rush",21
"1315","HM.7.C.98.2017","sedge",1
"1316","HM.7.C.98.2017","woodrush",0
"1317","HM.7.C.99.2015","grass",39
"1318","HM.7.C.99.2015","herb",57
"1319","HM.7.C.99.2015","horsetail",0
"1320","HM.7.C.99.2015","moss",0
