"uid","species_group","cover"
"HP.8.C.41.2015","rush",36
"HP.8.C.41.2015","sedge",2
"HP.8.C.41.2015","woodrush",0
"HP.8.C.42.2017","grass",59
"HP.8.C.42.2017","herb",25
"HP.8.C.42.2017","horsetail",0
"HP.8.C.42.2017","moss",0
"HP.8.C.42.2017","rush",20
"HP.8.C.42.2017","sedge",27
"HP.8.C.42.2017","woodrush",0
"HP.8.C.45.2016","grass",29
"HP.8.C.45.2016","herb",24
"HP.8.C.45.2016","horsetail",0
"HP.8.C.45.2016","moss",0
"HP.8.C.45.2016","rush",23
"HP.8.C.45.2016","sedge",10
"HP.8.C.45.2016","woodrush",1
"HP.8.C.53.2017","grass",60
"HP.8.C.53.2017","herb",17
"HP.8.C.53.2017","horsetail",0
"HP.8.C.53.2017","moss",0
"HP.8.C.53.2017","rush",23
"HP.8.C.53.2017","sedge",16
"HP.8.C.53.2017","woodrush",0
"HP.8.C.66.2016","grass",53
"HP.8.C.66.2016","herb",22
"HP.8.C.66.2016","horsetail",0
"HP.8.C.66.2016","moss",0
"HP.8.C.66.2016","rush",20
"HP.8.C.66.2016","sedge",25
"HP.8.C.66.2016","woodrush",0
"HP.8.C.91.2016","grass",37
"HP.8.C.91.2016","herb",29
"HP.8.C.91.2016","horsetail",0
"HP.8.C.91.2016","moss",0
"HP.8.C.91.2016","rush",7
"HP.8.C.91.2016","sedge",19
"HP.8.C.91.2016","woodrush",0
"LM.1.A.11.2016","grass",65
"LM.1.A.11.2016","herb",62
"LM.1.A.11.2016","horsetail",0
"LM.1.A.11.2016","moss",0
"LM.1.A.11.2016","rush",0
"LM.1.A.11.2016","sedge",0
"LM.1.A.11.2016","woodrush",0
"LM.1.A.20.2017","grass",76
"LM.1.A.20.2017","herb",83
"LM.1.A.20.2017","horsetail",0
"LM.1.A.20.2017","moss",0
"LM.1.A.20.2017","rush",16
"LM.1.A.20.2017","sedge",0
"LM.1.A.20.2017","woodrush",0
"LM.1.A.35.2017","grass",68
"LM.1.A.35.2017","herb",54
"LM.1.A.35.2017","horsetail",0
"LM.1.A.35.2017","moss",0
"LM.1.A.35.2017","rush",1
"LM.1.A.35.2017","sedge",1
"LM.1.A.35.2017","woodrush",0
"LM.1.A.44.2016","grass",65
"LM.1.A.44.2016","herb",49
"LM.1.A.44.2016","horsetail",0
"LM.1.A.44.2016","moss",0
"LM.1.A.44.2016","rush",0
"LM.1.A.44.2016","sedge",0
"LM.1.A.44.2016","woodrush",0
"LM.1.A.51.2015","grass",55
"LM.1.A.51.2015","herb",53
"LM.1.A.51.2015","horsetail",0
"LM.1.A.51.2015","moss",0
"LM.1.A.51.2015","rush",20
"LM.1.A.51.2015","sedge",0
"LM.1.A.51.2015","woodrush",0
"LM.1.A.61.2015","grass",49
"LM.1.A.61.2015","herb",57
"LM.1.A.61.2015","horsetail",0
"LM.1.A.61.2015","moss",0
"LM.1.A.61.2015","rush",20
"LM.1.A.61.2015","sedge",16
"LM.1.A.61.2015","woodrush",0
"LM.1.A.64.2015","grass",39
"LM.1.A.64.2015","herb",58
"LM.1.A.64.2015","horsetail",0
"LM.1.A.64.2015","moss",0
"LM.1.A.64.2015","rush",23
"LM.1.A.64.2015","sedge",0
"LM.1.A.64.2015","woodrush",0
"LM.1.A.85.2017","grass",59
"LM.1.A.85.2017","herb",57
"LM.1.A.85.2017","horsetail",0
"LM.1.A.85.2017","moss",0
"LM.1.A.85.2017","rush",20
"LM.1.A.85.2017","sedge",1
"LM.1.A.85.2017","woodrush",0
"LM.1.A.91.2016","grass",74
"LM.1.A.91.2016","herb",38
"LM.1.A.91.2016","horsetail",0
"LM.1.A.91.2016","moss",0
"LM.1.A.91.2016","rush",0
"LM.1.A.91.2016","sedge",0
"LM.1.A.91.2016","woodrush",0
"LM.1.B.11.2017","grass",65
"LM.1.B.11.2017","herb",64
"LM.1.B.11.2017","horsetail",0
"LM.1.B.11.2017","moss",0
"LM.1.B.11.2017","rush",12
"LM.1.B.11.2017","sedge",5
"LM.1.B.11.2017","woodrush",0
"LM.1.B.20.2015","grass",54
"LM.1.B.20.2015","herb",69
"LM.1.B.20.2015","horsetail",1
"LM.1.B.20.2015","moss",0
"LM.1.B.20.2015","rush",20
"LM.1.B.20.2015","sedge",1
"LM.1.B.20.2015","woodrush",0
"LM.1.B.35.2015","grass",49
"LM.1.B.35.2015","herb",56
"LM.1.B.35.2015","horsetail",0
"LM.1.B.35.2015","moss",0
"LM.1.B.35.2015","rush",20
"LM.1.B.35.2015","sedge",1
"LM.1.B.35.2015","woodrush",0
"LM.1.B.44.2017","grass",36
"LM.1.B.44.2017","herb",68
"LM.1.B.44.2017","horsetail",0
"LM.1.B.44.2017","moss",0
"LM.1.B.44.2017","rush",7
"LM.1.B.44.2017","sedge",0
"LM.1.B.44.2017","woodrush",0
"LM.1.B.51.2016","grass",59
"LM.1.B.51.2016","herb",72
"LM.1.B.51.2016","horsetail",0
"LM.1.B.51.2016","moss",0
"LM.1.B.51.2016","rush",12
"LM.1.B.51.2016","sedge",5
"LM.1.B.51.2016","woodrush",0
"LM.1.B.54.2016","grass",60
"LM.1.B.54.2016","herb",40
"LM.1.B.54.2016","horsetail",0
"LM.1.B.54.2016","moss",0
"LM.1.B.54.2016","rush",16
"LM.1.B.54.2016","sedge",5
"LM.1.B.54.2016","woodrush",0
"LM.1.B.61.2016","grass",42
"LM.1.B.61.2016","herb",65
"LM.1.B.61.2016","horsetail",1
"LM.1.B.61.2016","moss",0
"LM.1.B.61.2016","rush",3
"LM.1.B.61.2016","sedge",8
"LM.1.B.61.2016","woodrush",0
"LM.1.B.85.2015","grass",54
"LM.1.B.85.2015","herb",54
"LM.1.B.85.2015","horsetail",0
"LM.1.B.85.2015","moss",0
"LM.1.B.85.2015","rush",28
"LM.1.B.85.2015","sedge",5
"LM.1.B.85.2015","woodrush",0
"LM.1.B.91.2017","grass",67
"LM.1.B.91.2017","herb",77
"LM.1.B.91.2017","horsetail",0
"LM.1.B.91.2017","moss",0
"LM.1.B.91.2017","rush",45
"LM.1.B.91.2017","sedge",0
"LM.1.B.91.2017","woodrush",0
"LM.1.C.11.2015","grass",64
"LM.1.C.11.2015","herb",51
"LM.1.C.11.2015","horsetail",0
"LM.1.C.11.2015","moss",0
"LM.1.C.11.2015","rush",16
"LM.1.C.11.2015","sedge",6
"LM.1.C.11.2015","woodrush",0
"LM.1.C.20.2016","grass",65
"LM.1.C.20.2016","herb",32
"LM.1.C.20.2016","horsetail",1
"LM.1.C.20.2016","moss",0
"LM.1.C.20.2016","rush",5
"LM.1.C.20.2016","sedge",0
"LM.1.C.20.2016","woodrush",0
"LM.1.C.35.2016","grass",63
"LM.1.C.35.2016","herb",58
"LM.1.C.35.2016","horsetail",1
"LM.1.C.35.2016","moss",0
"LM.1.C.35.2016","rush",3
"LM.1.C.35.2016","sedge",0
"LM.1.C.35.2016","woodrush",0
"LM.1.C.44.2015","grass",58
"LM.1.C.44.2015","herb",52
"LM.1.C.44.2015","horsetail",0
"LM.1.C.44.2015","moss",0
"LM.1.C.44.2015","rush",3
"LM.1.C.44.2015","sedge",1
"LM.1.C.44.2015","woodrush",0
"LM.1.C.51.2017","grass",84
"LM.1.C.51.2017","herb",43
"LM.1.C.51.2017","horsetail",1
"LM.1.C.51.2017","moss",0
"LM.1.C.51.2017","rush",42
"LM.1.C.51.2017","sedge",5
"LM.1.C.51.2017","woodrush",0
"LM.1.C.54.2017","grass",55
"LM.1.C.54.2017","herb",62
"LM.1.C.54.2017","horsetail",0
"LM.1.C.54.2017","moss",0
"LM.1.C.54.2017","rush",19
"LM.1.C.54.2017","sedge",5
"LM.1.C.54.2017","woodrush",0
"LM.1.C.61.2017","grass",55
"LM.1.C.61.2017","herb",62
"LM.1.C.61.2017","horsetail",0
"LM.1.C.61.2017","moss",0
"LM.1.C.61.2017","rush",3
"LM.1.C.61.2017","sedge",1
"LM.1.C.61.2017","woodrush",0
"LM.1.C.86.2016","grass",70
"LM.1.C.86.2016","herb",70
"LM.1.C.86.2016","horsetail",0
"LM.1.C.86.2016","moss",0
"LM.1.C.86.2016","rush",45
"LM.1.C.86.2016","sedge",0
"LM.1.C.86.2016","woodrush",0
"LM.1.C.91.2015","grass",79
"LM.1.C.91.2015","herb",55
"LM.1.C.91.2015","horsetail",0
"LM.1.C.91.2015","moss",0
"LM.1.C.91.2015","rush",12
"LM.1.C.91.2015","sedge",5
"LM.1.C.91.2015","woodrush",0
"LM.2.A.15.2015","grass",60
"LM.2.A.15.2015","herb",76
"LM.2.A.15.2015","horsetail",0
"LM.2.A.15.2015","moss",0
"LM.2.A.15.2015","rush",28
"LM.2.A.15.2015","sedge",5
"LM.2.A.15.2015","woodrush",0
"LM.2.A.29.2016","grass",49
"LM.2.A.29.2016","herb",55
"LM.2.A.29.2016","horsetail",0
"LM.2.A.29.2016","moss",0
"LM.2.A.29.2016","rush",16
"LM.2.A.29.2016","sedge",2
"LM.2.A.29.2016","woodrush",1
"LM.2.A.35.2015","grass",76
"LM.2.A.35.2015","herb",50
"LM.2.A.35.2015","horsetail",0
"LM.2.A.35.2015","moss",0
"LM.2.A.35.2015","rush",23
"LM.2.A.35.2015","sedge",0
"LM.2.A.35.2015","woodrush",0
"LM.2.A.53.2017","grass",29
"LM.2.A.53.2017","herb",85
"LM.2.A.53.2017","horsetail",0
"LM.2.A.53.2017","moss",0
"LM.2.A.53.2017","rush",30
"LM.2.A.53.2017","sedge",0
"LM.2.A.53.2017","woodrush",0
"LM.2.A.59.2017","grass",55
"LM.2.A.59.2017","herb",57
"LM.2.A.59.2017","horsetail",0
"LM.2.A.59.2017","moss",0
"LM.2.A.59.2017","rush",23
"LM.2.A.59.2017","sedge",5
"LM.2.A.59.2017","woodrush",0
"LM.2.A.6.2017","grass",66
"LM.2.A.6.2017","herb",80
"LM.2.A.6.2017","horsetail",0
"LM.2.A.6.2017","moss",0
"LM.2.A.6.2017","rush",20
"LM.2.A.6.2017","sedge",8
"LM.2.A.6.2017","woodrush",0
"LM.2.A.71.2016","grass",51
"LM.2.A.71.2016","herb",72
"LM.2.A.71.2016","horsetail",0
"LM.2.A.71.2016","moss",0
"LM.2.A.71.2016","rush",23
"LM.2.A.71.2016","sedge",5
"LM.2.A.71.2016","woodrush",0
"LM.2.A.8.2015","grass",66
"LM.2.A.8.2015","herb",58
"LM.2.A.8.2015","horsetail",0
"LM.2.A.8.2015","moss",0
"LM.2.A.8.2015","rush",23
"LM.2.A.8.2015","sedge",1
"LM.2.A.8.2015","woodrush",0
"LM.2.A.80.2016","grass",69
"LM.2.A.80.2016","herb",52
"LM.2.A.80.2016","horsetail",0
"LM.2.A.80.2016","moss",0
"LM.2.A.80.2016","rush",15
"LM.2.A.80.2016","sedge",8
"LM.2.A.80.2016","woodrush",0
"LM.2.B.15.2016","grass",57
"LM.2.B.15.2016","herb",39
"LM.2.B.15.2016","horsetail",0
"LM.2.B.15.2016","moss",0
"LM.2.B.15.2016","rush",45
"LM.2.B.15.2016","sedge",0
"LM.2.B.15.2016","woodrush",0
"LM.2.B.29.2017","grass",69
"LM.2.B.29.2017","herb",80
"LM.2.B.29.2017","horsetail",1
"LM.2.B.29.2017","moss",0
"LM.2.B.29.2017","rush",42
"LM.2.B.29.2017","sedge",5
"LM.2.B.29.2017","woodrush",0
"LM.2.B.35.2016","grass",79
"LM.2.B.35.2016","herb",65
"LM.2.B.35.2016","horsetail",0
"LM.2.B.35.2016","moss",0
"LM.2.B.35.2016","rush",7
"LM.2.B.35.2016","sedge",11
"LM.2.B.35.2016","woodrush",0
"LM.2.B.56.2015","grass",75
"LM.2.B.56.2015","herb",66
"LM.2.B.56.2015","horsetail",1
"LM.2.B.56.2015","moss",0
"LM.2.B.56.2015","rush",28
"LM.2.B.56.2015","sedge",5
"LM.2.B.56.2015","woodrush",0
"LM.2.B.59.2015","grass",62
"LM.2.B.59.2015","herb",71
"LM.2.B.59.2015","horsetail",1
"LM.2.B.59.2015","moss",0
"LM.2.B.59.2015","rush",16
"LM.2.B.59.2015","sedge",1
"LM.2.B.59.2015","woodrush",0
"LM.2.B.6.2015","grass",65
"LM.2.B.6.2015","herb",88
"LM.2.B.6.2015","horsetail",0
"LM.2.B.6.2015","moss",0
"LM.2.B.6.2015","rush",20
"LM.2.B.6.2015","sedge",1
"LM.2.B.6.2015","woodrush",0
"LM.2.B.71.2017","grass",58
"LM.2.B.71.2017","herb",52
"LM.2.B.71.2017","horsetail",1
"LM.2.B.71.2017","moss",0
"LM.2.B.71.2017","rush",45
"LM.2.B.71.2017","sedge",5
"LM.2.B.71.2017","woodrush",0
"LM.2.B.8.2016","grass",43
"LM.2.B.8.2016","herb",63
"LM.2.B.8.2016","horsetail",0
"LM.2.B.8.2016","moss",0
"LM.2.B.8.2016","rush",3
"LM.2.B.8.2016","sedge",8
"LM.2.B.8.2016","woodrush",0
"LM.2.B.80.2017","grass",65
"LM.2.B.80.2017","herb",68
"LM.2.B.80.2017","horsetail",0
"LM.2.B.80.2017","moss",0
"LM.2.B.80.2017","rush",3
"LM.2.B.80.2017","sedge",5
"LM.2.B.80.2017","woodrush",0
"LM.2.C.15.2017","grass",43
"LM.2.C.15.2017","herb",55
"LM.2.C.15.2017","horsetail",0
"LM.2.C.15.2017","moss",0
"LM.2.C.15.2017","rush",34
"LM.2.C.15.2017","sedge",0
"LM.2.C.15.2017","woodrush",0
"LM.2.C.29.2015","grass",54
"LM.2.C.29.2015","herb",78
"LM.2.C.29.2015","horsetail",0
"LM.2.C.29.2015","moss",0
"LM.2.C.29.2015","rush",29
"LM.2.C.29.2015","sedge",1
"LM.2.C.29.2015","woodrush",0
"LM.2.C.32.2016","grass",76
"LM.2.C.32.2016","herb",62
"LM.2.C.32.2016","horsetail",0
"LM.2.C.32.2016","moss",0
"LM.2.C.32.2016","rush",3
"LM.2.C.32.2016","sedge",0
"LM.2.C.32.2016","woodrush",0
"LM.2.C.35.2017","grass",88
"LM.2.C.35.2017","herb",77
"LM.2.C.35.2017","horsetail",0
"LM.2.C.35.2017","moss",0
"LM.2.C.35.2017","rush",19
"LM.2.C.35.2017","sedge",0
"LM.2.C.35.2017","woodrush",0
"LM.2.C.59.2016","grass",55
"LM.2.C.59.2016","herb",76
"LM.2.C.59.2016","horsetail",0
"LM.2.C.59.2016","moss",0
"LM.2.C.59.2016","rush",23
"LM.2.C.59.2016","sedge",0
"LM.2.C.59.2016","woodrush",0
"LM.2.C.6.2016","grass",70
"LM.2.C.6.2016","herb",44
"LM.2.C.6.2016","horsetail",0
"LM.2.C.6.2016","moss",0
"LM.2.C.6.2016","rush",7
"LM.2.C.6.2016","sedge",8
"LM.2.C.6.2016","woodrush",0
"LM.2.C.71.2015","grass",50
"LM.2.C.71.2015","herb",71
"LM.2.C.71.2015","horsetail",0
"LM.2.C.71.2015","moss",0
"LM.2.C.71.2015","rush",20
"LM.2.C.71.2015","sedge",0
"LM.2.C.71.2015","woodrush",0
"LM.2.C.8.2017","grass",68
"LM.2.C.8.2017","herb",69
"LM.2.C.8.2017","horsetail",0
"LM.2.C.8.2017","moss",0
"LM.2.C.8.2017","rush",3
"LM.2.C.8.2017","sedge",0
"LM.2.C.8.2017","woodrush",0
"LM.2.C.80.2015","grass",65
"LM.2.C.80.2015","herb",60
"LM.2.C.80.2015","horsetail",0
"LM.2.C.80.2015","moss",0
"LM.2.C.80.2015","rush",28
"LM.2.C.80.2015","sedge",5
"LM.2.C.80.2015","woodrush",0
"LM.3.A.3.2017","grass",82
"LM.3.A.3.2017","herb",85
"LM.3.A.3.2017","horsetail",0
"LM.3.A.3.2017","moss",0
"LM.3.A.3.2017","rush",34
"LM.3.A.3.2017","sedge",5
"LM.3.A.3.2017","woodrush",0
"LM.3.A.31.2015","grass",71
"LM.3.A.31.2015","herb",51
"LM.3.A.31.2015","horsetail",0
"LM.3.A.31.2015","moss",0
"LM.3.A.31.2015","rush",29
"LM.3.A.31.2015","sedge",5
"LM.3.A.31.2015","woodrush",1
"LM.3.A.47.2015","grass",55
"LM.3.A.47.2015","herb",66
"LM.3.A.47.2015","horsetail",0
"LM.3.A.47.2015","moss",0
"LM.3.A.47.2015","rush",20
"LM.3.A.47.2015","sedge",5
"LM.3.A.47.2015","woodrush",0
"LM.3.A.52.2016","grass",65
"LM.3.A.52.2016","herb",71
"LM.3.A.52.2016","horsetail",0
"LM.3.A.52.2016","moss",0
"LM.3.A.52.2016","rush",12
"LM.3.A.52.2016","sedge",0
"LM.3.A.52.2016","woodrush",0
"LM.3.A.7.2016","grass",67
"LM.3.A.7.2016","herb",53
"LM.3.A.7.2016","horsetail",0
"LM.3.A.7.2016","moss",0
"LM.3.A.7.2016","rush",23
"LM.3.A.7.2016","sedge",0
"LM.3.A.7.2016","woodrush",0
"LM.3.A.73.2017","grass",61
"LM.3.A.73.2017","herb",76
"LM.3.A.73.2017","horsetail",0
"LM.3.A.73.2017","moss",0
"LM.3.A.73.2017","rush",12
"LM.3.A.73.2017","sedge",1
"LM.3.A.73.2017","woodrush",0
"LM.3.A.74.2015","grass",35
"LM.3.A.74.2015","herb",86
"LM.3.A.74.2015","horsetail",0
"LM.3.A.74.2015","moss",0
"LM.3.A.74.2015","rush",23
"LM.3.A.74.2015","sedge",5
"LM.3.A.74.2015","woodrush",1
"LM.3.A.82.2016","grass",40
"LM.3.A.82.2016","herb",67
"LM.3.A.82.2016","horsetail",0
"LM.3.A.82.2016","moss",0
"LM.3.A.82.2016","rush",18
"LM.3.A.82.2016","sedge",0
"LM.3.A.82.2016","woodrush",0
"LM.3.A.88.2017","grass",44
"LM.3.A.88.2017","herb",59
"LM.3.A.88.2017","horsetail",0
"LM.3.A.88.2017","moss",0
"LM.3.A.88.2017","rush",20
"LM.3.A.88.2017","sedge",0
"LM.3.A.88.2017","woodrush",0
"LM.3.B.3.2015","grass",55
"LM.3.B.3.2015","herb",70
"LM.3.B.3.2015","horsetail",0
"LM.3.B.3.2015","moss",0
"LM.3.B.3.2015","rush",23
"LM.3.B.3.2015","sedge",1
"LM.3.B.3.2015","woodrush",0
"LM.3.B.31.2016","grass",49
"LM.3.B.31.2016","herb",51
"LM.3.B.31.2016","horsetail",0
"LM.3.B.31.2016","moss",0
"LM.3.B.31.2016","rush",12
"LM.3.B.31.2016","sedge",5
"LM.3.B.31.2016","woodrush",0
"LM.3.B.47.2016","grass",49
"LM.3.B.47.2016","herb",55
"LM.3.B.47.2016","horsetail",0
"LM.3.B.47.2016","moss",0
"LM.3.B.47.2016","rush",23
"LM.3.B.47.2016","sedge",0
"LM.3.B.47.2016","woodrush",0
"LM.3.B.52.2017","grass",48
"LM.3.B.52.2017","herb",88
"LM.3.B.52.2017","horsetail",1
"LM.3.B.52.2017","moss",0
"LM.3.B.52.2017","rush",5
"LM.3.B.52.2017","sedge",0
"LM.3.B.52.2017","woodrush",0
"LM.3.B.7.2017","grass",50
"LM.3.B.7.2017","herb",94
"LM.3.B.7.2017","horsetail",3
"LM.3.B.7.2017","moss",0
"LM.3.B.7.2017","rush",7
"LM.3.B.7.2017","sedge",0
"LM.3.B.7.2017","woodrush",0
"LM.3.B.73.2015","grass",54
"LM.3.B.73.2015","herb",58
"LM.3.B.73.2015","horsetail",0
"LM.3.B.73.2015","moss",0
"LM.3.B.73.2015","rush",28
"LM.3.B.73.2015","sedge",1
"LM.3.B.73.2015","woodrush",0
"LM.3.B.74.2016","grass",66
"LM.3.B.74.2016","herb",54
"LM.3.B.74.2016","horsetail",0
"LM.3.B.74.2016","moss",0
"LM.3.B.74.2016","rush",7
"LM.3.B.74.2016","sedge",1
"LM.3.B.74.2016","woodrush",0
"LM.3.B.82.2017","grass",45
"LM.3.B.82.2017","herb",73
"LM.3.B.82.2017","horsetail",0
"LM.3.B.82.2017","moss",0
"LM.3.B.82.2017","rush",8
"LM.3.B.82.2017","sedge",14
"LM.3.B.82.2017","woodrush",0
"LM.3.B.88.2015","grass",65
"LM.3.B.88.2015","herb",73
"LM.3.B.88.2015","horsetail",0
"LM.3.B.88.2015","moss",0
"LM.3.B.88.2015","rush",28
"LM.3.B.88.2015","sedge",1
"LM.3.B.88.2015","woodrush",1
"LM.3.C.3.2016","grass",56
"LM.3.C.3.2016","herb",58
"LM.3.C.3.2016","horsetail",0
"LM.3.C.3.2016","moss",0
"LM.3.C.3.2016","rush",42
"LM.3.C.3.2016","sedge",0
"LM.3.C.3.2016","woodrush",0
"LM.3.C.31.2017","grass",57
"LM.3.C.31.2017","herb",73
"LM.3.C.31.2017","horsetail",0
"LM.3.C.31.2017","moss",0
"LM.3.C.31.2017","rush",42
"LM.3.C.31.2017","sedge",3
"LM.3.C.31.2017","woodrush",0
"LM.3.C.47.2017","grass",53
"LM.3.C.47.2017","herb",98
"LM.3.C.47.2017","horsetail",0
"LM.3.C.47.2017","moss",0
"LM.3.C.47.2017","rush",5
"LM.3.C.47.2017","sedge",1
"LM.3.C.47.2017","woodrush",0
"LM.3.C.52.2015","grass",58
"LM.3.C.52.2015","herb",64
"LM.3.C.52.2015","horsetail",0
"LM.3.C.52.2015","moss",0
"LM.3.C.52.2015","rush",23
"LM.3.C.52.2015","sedge",1
"LM.3.C.52.2015","woodrush",0
"LM.3.C.7.2015","grass",41
"LM.3.C.7.2015","herb",41
"LM.3.C.7.2015","horsetail",0
"LM.3.C.7.2015","moss",0
"LM.3.C.7.2015","rush",20
"LM.3.C.7.2015","sedge",5
"LM.3.C.7.2015","woodrush",0
"LM.3.C.73.2016","grass",55
"LM.3.C.73.2016","herb",48
"LM.3.C.73.2016","horsetail",0
"LM.3.C.73.2016","moss",0
"LM.3.C.73.2016","rush",12
"LM.3.C.73.2016","sedge",14
"LM.3.C.73.2016","woodrush",0
"LM.3.C.74.2017","grass",42
"LM.3.C.74.2017","herb",83
"LM.3.C.74.2017","horsetail",1
"LM.3.C.74.2017","moss",0
"LM.3.C.74.2017","rush",7
"LM.3.C.74.2017","sedge",0
"LM.3.C.74.2017","woodrush",0
"LM.3.C.82.2015","grass",49
"LM.3.C.82.2015","herb",77
"LM.3.C.82.2015","horsetail",0
"LM.3.C.82.2015","moss",0
"LM.3.C.82.2015","rush",16
"LM.3.C.82.2015","sedge",1
"LM.3.C.82.2015","woodrush",0
"LM.3.C.88.2016","grass",93
"LM.3.C.88.2016","herb",85
"LM.3.C.88.2016","horsetail",0
"LM.3.C.88.2016","moss",0
"LM.3.C.88.2016","rush",7
"LM.3.C.88.2016","sedge",12
"LM.3.C.88.2016","woodrush",0
"LM.4.A.19.2015","grass",59
"LM.4.A.19.2015","herb",49
"LM.4.A.19.2015","horsetail",0
"LM.4.A.19.2015","moss",0
"LM.4.A.19.2015","rush",28
"LM.4.A.19.2015","sedge",8
"LM.4.A.19.2015","woodrush",0
"LM.4.A.19.2017","grass",58
"LM.4.A.19.2017","herb",75
"LM.4.A.19.2017","horsetail",0
"LM.4.A.19.2017","moss",0
"LM.4.A.19.2017","rush",3
"LM.4.A.19.2017","sedge",0
"LM.4.A.19.2017","woodrush",0
"LM.4.A.2.2015","grass",78
"LM.4.A.2.2015","herb",88
"LM.4.A.2.2015","horsetail",0
"LM.4.A.2.2015","moss",0
"LM.4.A.2.2015","rush",23
"LM.4.A.2.2015","sedge",5
"LM.4.A.2.2015","woodrush",0
"LM.4.A.2.2017","grass",24
"LM.4.A.2.2017","herb",82
"LM.4.A.2.2017","horsetail",0
"LM.4.A.2.2017","moss",0
"LM.4.A.2.2017","rush",42
"LM.4.A.2.2017","sedge",14
"LM.4.A.2.2017","woodrush",0
"LM.4.A.38.2015","grass",81
"LM.4.A.38.2015","herb",79
"LM.4.A.38.2015","horsetail",0
"LM.4.A.38.2015","moss",0
"LM.4.A.38.2015","rush",35
"LM.4.A.38.2015","sedge",5
"LM.4.A.38.2015","woodrush",0
"LM.4.A.38.2017","grass",57
"LM.4.A.38.2017","herb",62
"LM.4.A.38.2017","horsetail",0
"LM.4.A.38.2017","moss",0
"LM.4.A.38.2017","rush",12
"LM.4.A.38.2017","sedge",0
"LM.4.A.38.2017","woodrush",0
"LM.4.A.58.2016","grass",62
"LM.4.A.58.2016","herb",46
"LM.4.A.58.2016","horsetail",0
"LM.4.A.58.2016","moss",0
"LM.4.A.58.2016","rush",16
"LM.4.A.58.2016","sedge",1
"LM.4.A.58.2016","woodrush",1
"LM.4.A.65.2016","grass",46
"LM.4.A.65.2016","herb",73
"LM.4.A.65.2016","horsetail",0
"LM.4.A.65.2016","moss",0
"LM.4.A.65.2016","rush",16
"LM.4.A.65.2016","sedge",1
"LM.4.A.65.2016","woodrush",0
"LM.4.A.73.2016","grass",53
"LM.4.A.73.2016","herb",52
"LM.4.A.73.2016","horsetail",0
"LM.4.A.73.2016","moss",0
"LM.4.A.73.2016","rush",7
"LM.4.A.73.2016","sedge",5
"LM.4.A.73.2016","woodrush",0
"LM.4.B.19.2015","grass",46
"LM.4.B.19.2015","herb",64
"LM.4.B.19.2015","horsetail",0
"LM.4.B.19.2015","moss",0
"LM.4.B.19.2015","rush",23
"LM.4.B.19.2015","sedge",8
"LM.4.B.19.2015","woodrush",0
"LM.4.B.2.2015","grass",66
"LM.4.B.2.2015","herb",52
"LM.4.B.2.2015","horsetail",1
"LM.4.B.2.2015","moss",0
"LM.4.B.2.2015","rush",23
"LM.4.B.2.2015","sedge",1
"LM.4.B.2.2015","woodrush",0
"LM.4.B.24.2016","grass",68
"LM.4.B.24.2016","herb",54
"LM.4.B.24.2016","horsetail",0
"LM.4.B.24.2016","moss",0
"LM.4.B.24.2016","rush",45
"LM.4.B.24.2016","sedge",1
"LM.4.B.24.2016","woodrush",0
"LM.4.B.38.2015","grass",47
"LM.4.B.38.2015","herb",47
"LM.4.B.38.2015","horsetail",1
"LM.4.B.38.2015","moss",0
"LM.4.B.38.2015","rush",23
"LM.4.B.38.2015","sedge",0
"LM.4.B.38.2015","woodrush",0
"LM.4.B.58.2017","grass",56
"LM.4.B.58.2017","herb",70
"LM.4.B.58.2017","horsetail",0
"LM.4.B.58.2017","moss",0
"LM.4.B.58.2017","rush",19
"LM.4.B.58.2017","sedge",1
"LM.4.B.58.2017","woodrush",0
"LM.4.B.65.2017","grass",60
"LM.4.B.65.2017","herb",91
"LM.4.B.65.2017","horsetail",1
"LM.4.B.65.2017","moss",0
"LM.4.B.65.2017","rush",34
"LM.4.B.65.2017","sedge",0
"LM.4.B.65.2017","woodrush",0
"LM.4.B.67.2016","grass",61
"LM.4.B.67.2016","herb",72
"LM.4.B.67.2016","horsetail",0
"LM.4.B.67.2016","moss",0
"LM.4.B.67.2016","rush",3
"LM.4.B.67.2016","sedge",10
"LM.4.B.67.2016","woodrush",0
"LM.4.B.73.2017","grass",64
"LM.4.B.73.2017","herb",46
"LM.4.B.73.2017","horsetail",0
"LM.4.B.73.2017","moss",0
"LM.4.B.73.2017","rush",7
"LM.4.B.73.2017","sedge",14
"LM.4.B.73.2017","woodrush",0
"LM.4.B.9.2016","grass",70
"LM.4.B.9.2016","herb",88
"LM.4.B.9.2016","horsetail",0
"LM.4.B.9.2016","moss",0
"LM.4.B.9.2016","rush",7
"LM.4.B.9.2016","sedge",0
"LM.4.B.9.2016","woodrush",1
"LM.4.C.19.2016","grass",39
"LM.4.C.19.2016","herb",23
"LM.4.C.19.2016","horsetail",0
"LM.4.C.19.2016","moss",0
"LM.4.C.19.2016","rush",34
"LM.4.C.19.2016","sedge",1
"LM.4.C.19.2016","woodrush",0
"LM.4.C.2.2016","grass",56
"LM.4.C.2.2016","herb",56
"LM.4.C.2.2016","horsetail",0
"LM.4.C.2.2016","moss",0
"LM.4.C.2.2016","rush",0
"LM.4.C.2.2016","sedge",1
"LM.4.C.2.2016","woodrush",0
"LM.4.C.24.2017","grass",50
"LM.4.C.24.2017","herb",74
